1호선,서울역,1009,34,11645,9841,14623,53352,41207,105211,78975,224139,60740,163175,69874,91565,91854,84727,100603,93662,101965,94490,84693,84850,113920,86133,117826,91997,159473,100088,245285,105989,136142,79652,94783,59328,95151,49838,70665,36020,34648,19605,3707,6977,3,366,0,0,0,0
5호선,여의도,12,0,2333,2687,4365,27166,9962,126316,14526,219551,12365,66573,12346,28334,18155,28729,17837,25268,22684,29473,25108,23596,32165,23300,39632,23223,103097,28526,181097,39953,62497,22954,43732,12203,44153,9486,30270,8181,10841,5170,1394,2756,1,3,0,0,0,0
5호선,영등포구청,5,2,1123,603,2384,1784,7374,4767,11077,19372,5279,9593,3608,4971,3920,4046,4133,3777,4894,4517,4529,4364,4951,4348,5636,4951,7896,5971,16152,10566,7074,6414,4259,3973,3640,3865,2885,3648,1487,2279,276,575,0,0,0,0,0,0
6호선,태릉입구,46,1,4152,1031,7451,3601,18666,4244,22514,7673,12029,7334,8447,5862,7977,6281,8472,6661,8731,7787,7919,7768,7904,9007,8764,10062,9401,13931,9787,21714,6600,20746,5147,12806,4692,12266,3776,11955,2213,9805,387,4645,0,10,0,0,0,0
중앙선,회기,832,8,12660,3927,23517,14339,61326,29885,76900,54584,52834,40511,42439,34322,42848,31524,47065,35712,47878,38866,46332,36960,48986,39967,55073,41570,65192,55925,58383,78147,36252,68803,29418,45541,30588,48161,28036,47473,15038,35081,925,10643,0,0,0,0,0,0
7호선,공릉(서울과학기술대),26,0,6924,1455,14380,5040,38595,10905,44851,24020,25595,15607,19204,11887,18098,11849,19564,14602,19209,15277,17398,15085,18847,17456,22300,20966,22622,26344,25276,39233,14868,40808,11870,25012,10326,22214,9289,21306,5066,16482,894,6221,0,0,0,0,0,0
7호선,태릉입구,98,0,7251,1823,7659,5825,21578,8314,26739,18712,17991,12267,13335,9052,12302,9244,13344,9927,13473,11018,13547,10321,14608,11455,16046,13383,18394,16200,20007,21940,12860,22377,9414,14752,8908,13747,6971,14116,3505,9437,648,4433,4,1226,0,0,0,0
경의선,금릉,108,2,3178,352,8253,2230,17384,5016,13415,9299,9622,5559,8069,4732,7738,4116,8070,4588,7645,5584,6639,5980,6650,7545,7348,8689,9210,11874,10016,15086,5498,16072,4613,8549,4370,8440,3682,8065,1135,6230,142,3336,0,0,0,0,0,0
5호선,광화문(세종문화회관),11,1,1386,751,3536,26021,10080,81081,15533,300447,14749,112753,17172,58233,25427,61319,32156,60218,44718,73157,55370,61299,66677,48443,82299,44996,120900,50889,242738,65389,100411,36169,78451,14453,82302,10270,54849,7962,19891,4496,2086,1265,0,10,0,0,0,0
우이신설선,가오리,8,0,2401,303,5705,1552,15722,2365,18104,4798,11048,4107,8781,3971,7484,4210,7537,4948,6833,5419,5730,5868,5582,6963,5808,8910,6187,9621,5436,12902,3489,13729,2375,8795,1665,7123,980,6387,608,4086,103,1147,0,0,0,0,0,0
7호선,먹골,23,0,7613,927,13527,3790,39425,5369,46476,14350,27074,10217,17934,9071,15214,9886,15853,11455,16082,11704,14686,12465,13525,15337,14660,18956,15834,24597,18022,36893,11631,37242,7852,22267,6980,19969,5348,19626,2661,13450,573,4153,1,82,0,0,0,0
7호선,중화,3,0,9575,1052,16031,4978,39735,9269,50911,21518,29230,12803,19130,10221,16533,9976,17680,11494,16905,12553,14964,13352,14642,15924,16095,20040,18650,25319,21366,38666,13913,38245,9413,23777,8458,21371,6672,21499,3120,14666,531,4610,0,13,0,0,0,0
경부선,금천구청,1001,5,11862,1813,20113,6446,47899,15437,43982,30538,27279,12549,19530,10416,17484,11256,17436,12702,16538,13599,14306,15046,13951,17189,15741,20610,19129,25909,28234,41714,13884,37168,9524,22060,8498,20894,6804,19030,2594,13039,71,969,0,0,0,0,0,0
경강선,이천,16,0,930,32,2859,1228,7339,5227,7538,7487,5855,4499,5888,3415,5167,3916,5194,3686,4948,4022,4381,4269,4546,4994,5137,5539,5895,6637,7778,8016,4217,7825,3368,6417,2925,4009,1755,5597,613,2334,4,963,0,0,0,0,0,0
경강선,경기광주,0,0,1942,224,12085,2069,32683,4648,36092,8750,19769,4835,13966,4098,12088,4576,11561,5565,10441,6581,8851,7564,7985,9201,8919,12344,10675,16956,9930,28354,5335,28027,3683,18775,2846,15855,1928,11919,810,8721,2,51,0,0,0,0,0,0
경강선,이매,6,1,642,14,1480,867,3994,1953,3725,3017,2006,1737,1724,1336,1600,1072,1871,1234,1641,1473,1806,1287,1569,1401,2005,1570,2399,2035,2320,2875,1631,2747,1249,1425,1423,1274,1374,1018,452,499,19,126,0,0,0,0,0,0
경원선,보산,45,0,1530,28,3273,1534,5073,2846,4757,2813,4664,2112,3402,1676,3492,1882,3608,2082,3282,2170,2850,2470,2673,2686,3153,2834,5615,4487,4017,4861,2630,5987,1967,4136,1442,3136,740,3119,347,1814,18,1141,0,0,0,0,0,0
경강선,판교,1,0,642,7,1610,4123,4471,10936,3221,24731,2165,20829,2088,8706,2618,7957,3194,5922,4088,5724,5082,4970,7142,4357,7679,4600,11450,5858,21317,5254,16586,4465,14001,1898,10188,1640,5815,1141,1989,716,3,234,0,0,0,0,0,0
6호선,청구,3,0,1807,556,3125,2650,7464,6373,10273,24331,6626,12622,4871,5457,5770,3937,5215,4174,5157,4426,4947,4427,5072,4727,5705,5597,7402,6443,13119,8682,8777,6433,5351,4561,4882,4349,3433,4225,1799,2630,281,1039,0,1,0,0,0,0
2호선,합정,89,3,10647,4319,19574,22355,46181,36180,59629,102366,40711,77099,31545,50895,34218,50152,39423,56353,45025,62583,46313,58679,51432,58034,59880,65751,78695,81313,121771,121530,80072,95286,64210,50960,76126,41340,76597,36607,41674,25928,6844,9392,0,91,1,0,0,0
2호선,방배,14,0,3476,3918,10863,12503,25857,27649,37654,75142,29966,52160,21727,30535,23194,23453,24910,25330,27540,27044,27436,25617,31417,24327,36450,26983,46559,32730,74366,43631,34739,34616,24021,22552,25033,21796,20356,23635,9146,13071,1877,4298,0,15,0,0,0,0
9호선2~3단계,송파나루,4,0,1704,235,2838,1797,9155,2332,12117,7434,8327,5798,5378,5193,5346,4977,6412,6286,6426,6965,6261,6579,6882,6864,6586,7674,7787,10189,10405,16365,6221,13307,5467,6808,5485,6288,4354,5938,1917,4349,337,1135,0,3,0,0,0,0
경춘선,강촌,2,0,165,44,241,200,476,469,641,1647,832,1611,1734,2033,4334,2410,2306,1586,1570,1610,1717,1372,1939,1250,1891,1021,1706,755,1511,870,969,657,567,574,347,423,193,363,48,319,4,40,0,0,0,0,0,0
경춘선,김유정,7,0,110,44,194,151,533,494,425,854,416,1077,469,1517,670,1951,870,1739,1242,1221,1237,1097,1504,1057,1562,891,1486,694,1294,566,681,407,330,242,168,188,69,175,23,128,17,39,0,0,0,0,0,0
3호선,도곡,44,2,1063,334,3585,3553,9663,12018,12153,23144,7862,19023,6443,8310,7116,8020,7378,7563,8060,7555,8078,6653,9488,6698,11739,7250,16482,8721,20294,10848,10811,9998,6739,5965,6683,5449,4742,5667,1666,3407,203,2041,1,389,0,0,0,0
경춘선,가평,0,0,964,245,1840,1237,3132,3614,4491,8287,3654,10332,7881,9668,20463,10965,10630,16322,5869,9836,5446,9706,6020,6471,7301,3710,8849,4034,8721,4399,5550,3806,3636,2509,2088,2082,959,1653,445,1356,33,460,0,0,0,0,0,0
4호선,서울역,174,3,5230,924,6931,16500,12933,38677,18449,103688,15472,56765,15290,33597,17535,34164,19087,37009,19421,36731,17363,36038,20364,40115,23069,42935,39969,47693,79268,48497,30292,39296,20505,29972,17358,27879,13829,23349,6739,15009,735,5356,0,462,0,0,0,0
3호선,경찰병원,26,0,2709,266,7440,3026,23817,7382,28542,30545,16954,16920,13026,10515,12842,7649,10912,9354,12114,10606,11633,10010,11478,9942,11873,10766,16042,15030,22161,22340,8983,19827,6510,12100,6077,10957,4089,11219,1629,7344,226,2107,0,0,0,0,0,0
4호선,명동,37,0,1632,1325,3409,16381,5946,48643,13594,129185,30433,95607,40845,69558,44362,79841,44652,82899,51877,88849,60396,81401,70998,82022,84101,82722,100628,85631,146829,84232,101444,65238,88862,45807,91813,33331,87218,22044,40989,12652,2592,3868,5,179,0,0,0,0
2호선,종합운동장,10,1,2295,1098,6831,9134,19267,18218,28016,29358,19891,19162,14103,13131,15067,13662,15529,16700,16335,18356,17949,22534,17968,33110,23158,52049,21096,73031,25701,69258,22236,32077,36677,15408,59318,14290,51047,14934,16942,9066,539,2672,2,112,0,0,0,0
3호선,매봉,30,0,1702,623,6373,10340,14968,19645,19574,71855,14324,33635,12469,14518,13018,13567,12958,12722,14185,12197,16245,12158,18225,12034,20339,12529,30339,16392,63009,21469,24304,16911,15606,9970,16855,8497,11747,9387,4209,5717,489,1700,0,94,0,0,0,0
경원선,창동,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,2,0,2,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중앙선,도심,4,0,1915,530,5563,1409,14442,1836,10964,4836,6617,2261,5037,1951,4437,2570,4564,2277,3666,2313,3009,2396,3258,3761,3257,3117,4032,5314,4202,7200,1966,7152,1556,4306,1253,4033,1108,4813,398,2892,101,1073,0,0,0,0,0,0
5호선,김포공항,3,0,492,2705,2566,8906,7794,13714,9445,17630,9119,12959,8571,13446,11403,16424,11792,16934,14296,19344,16369,17267,20149,16519,20073,16123,25778,17221,33784,16760,22107,11233,17464,5663,16696,3477,14012,2243,4991,1164,332,449,0,1,0,0,0,0
경인선,송내,1844,17,17987,10169,42608,18793,124504,37474,103916,92400,58962,47808,44338,29138,43105,26765,46480,30216,41221,33135,37626,32674,39119,36699,46114,46088,55704,62535,89903,99986,43265,101404,30978,60461,27595,55367,23491,53321,11512,36263,1888,7322,0,0,0,0,0,0
6호선,증산(명지대앞),13,1,8526,805,15635,4153,40140,5533,50388,11215,27949,8391,19069,8083,16252,7803,16496,9972,15939,10703,13270,12157,13021,14794,14064,20121,14994,24621,15535,38196,9991,35334,7603,22579,6041,20817,4784,21956,2253,13772,460,4215,0,547,0,0,0,0
6호선,마포구청,11,1,7348,2297,14284,8157,40122,15026,57261,36261,33954,19801,23006,14049,21341,12926,20886,16259,21300,16902,18804,17228,20456,18365,21886,22489,26150,25340,39118,38715,20701,33752,14328,23626,13583,20666,11458,20386,5081,13712,779,4419,0,2,0,0,0,0
6호선,공덕,120,3,5872,2175,8933,10099,21646,32639,30519,104009,21837,49150,18812,24977,21540,20965,22927,20664,24555,21843,23928,20802,26791,21229,32100,22702,49168,29788,93461,43883,39614,31803,29548,18798,29080,17310,23410,16851,12460,11524,1842,5211,3,498,0,0,0,0
6호선,신당,70,1,7559,1527,6756,6740,7249,15947,10864,41889,11239,23220,8918,13937,11748,10636,13948,10838,12388,12876,13074,10129,16676,9427,18389,9626,21045,12838,26154,16303,17158,20644,13577,12233,14317,8109,13284,7676,6620,10302,1109,2027,0,0,0,0,0,0
6호선,효창공원앞,5,0,2610,572,5022,3741,15787,6810,25187,21485,14241,14248,9687,7610,9440,7018,10485,7550,10410,8821,9362,7866,9551,9221,12005,9800,13920,12029,22043,17983,11186,13735,7078,8708,6333,8135,5098,8462,2336,5670,360,2219,1,0,0,0,0,0
7호선,노원,21,0,8784,2454,15544,8193,39139,19400,39378,48507,28481,48033,29613,37458,33779,34154,36320,38583,37477,42630,38615,42092,42324,42170,48198,44680,49023,50337,53236,66207,35534,61625,35151,31805,30612,24745,30876,22379,11912,17518,2296,5891,1,90,0,0,0,0
6호선,안암(고대병원앞),19,0,2131,1610,3428,7544,9492,16102,14013,35207,12134,32080,13138,21328,14957,18299,17797,19161,18086,22735,19687,19700,23654,18494,29935,17352,38919,21156,37379,25824,24556,20499,20041,13784,22672,13482,19365,13391,14289,11288,2278,5018,0,180,0,0,0,0
6호선,역촌,1,0,2323,333,5722,2441,17121,3430,18092,8757,9753,5246,7398,4680,6498,5060,7216,5565,7418,5898,6462,6091,6330,6750,6150,8594,6960,10957,6799,17175,4225,15676,2831,9160,2306,8507,1726,8298,790,6678,127,1987,0,0,0,0,0,0
6호선,동묘앞,55,1,4455,837,5283,4236,8936,9852,13259,26007,12171,21679,12223,16297,14240,16747,17978,16716,17890,17604,19509,18063,21437,17628,22586,16720,24167,16443,28587,18619,16624,14486,10718,9775,8541,9402,6694,9871,3086,9823,532,2643,0,53,0,0,0,0
7호선,수락산,18,0,9712,800,22475,5907,54796,8903,49962,19064,30756,20715,23616,18214,21069,17344,22303,16860,21855,15805,21021,15935,20624,18740,22350,23240,24085,28279,24508,42087,15870,48954,10370,30349,8465,25058,6179,24485,2797,17739,394,6947,0,224,0,0,0,0
7호선,장암,0,0,1436,201,6312,1656,18213,1492,11806,2189,4678,3254,3014,3594,2542,2553,2716,1896,2646,1518,2960,1271,3601,1423,4228,1514,5324,1660,4190,2479,2692,3043,1530,1689,1105,1286,578,1067,243,920,10,284,0,0,0,0,0,0
6호선,석계,1031,6,8609,2310,20842,6040,51748,7970,57584,13915,32816,10769,22958,10523,20159,11730,20253,13925,19486,14431,17094,15651,16622,19274,18095,24601,18822,33212,17678,49165,13325,49951,9326,29692,8413,27102,7320,26085,4436,18590,811,6023,0,7,0,0,0,0
경의선,계양,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7호선,내방,7,0,2413,1655,7248,11483,17924,22234,28790,82464,20908,43756,15070,21784,15830,15789,17304,16169,18970,18100,19283,17657,20655,16949,24764,18332,34125,22182,71095,31021,29040,23557,19341,14615,19351,12518,14964,11738,5722,7167,960,3450,1,255,0,0,0,0
8호선,문정,1,0,2389,2314,6804,10115,23902,37523,32752,160058,21073,70633,17060,27021,17586,18083,19031,18442,21541,19887,23688,17354,26725,19092,27408,19919,49575,23285,124498,33051,44415,28117,27812,16562,25997,14329,21895,14513,7430,8213,1037,2674,0,0,0,0,0,0
8호선,장지,1,0,5412,1927,16932,9262,49441,19419,59052,53058,32726,37322,22069,23769,21297,23116,22891,28062,23981,24882,23199,26723,28019,28021,34707,30174,40317,35193,58999,54855,33752,43996,24861,25776,27446,24332,19821,22856,5512,14362,903,4562,0,0,0,0,0,0
7호선,천왕,34,0,6980,1001,14213,4896,42438,7178,51004,11929,26692,8897,16510,6829,14203,7551,14106,9436,13073,10666,11475,10661,11627,12511,14138,15032,14341,19656,14219,34352,8553,33970,6068,20040,4671,18040,3662,16559,1459,11229,296,3783,1,67,0,0,0,0
우이신설선,보문,2,0,383,141,838,908,2029,2740,3602,4795,3346,3327,2683,2405,2567,2330,2998,2449,3057,2674,2897,2435,3291,3054,3102,2970,3296,3317,4366,3823,2575,3117,1865,2272,1446,1874,1377,1782,522,1208,122,379,0,0,0,0,0,0
우이신설선,북한산보국문,13,4,2112,576,6810,2119,19605,4951,23392,7466,15564,6358,10900,5130,9678,4695,10122,5539,9472,5897,8258,6962,8286,8319,9606,10000,9597,12367,9194,18560,6123,17417,4194,11460,3546,10231,2858,9591,1618,6653,434,1888,0,0,0,0,0,0
7호선,마들,30,0,9422,1577,21549,4226,61697,7941,55967,11354,29995,10838,22520,9685,21005,10401,21513,12200,17653,13322,15242,14565,15477,17486,15434,20838,15153,25478,13620,39757,9016,43463,6255,26319,4726,22616,3652,22778,1712,16730,264,5832,1,6,0,0,0,0
8호선,강동구청,11,0,5060,1051,10616,5598,31477,13455,41497,33598,24342,13892,15944,11532,14901,10599,15354,10387,15925,13957,14453,13504,14462,14737,15708,18350,19202,23130,29174,34854,12882,28621,9214,17966,7927,16417,5784,16932,2247,8899,399,3177,0,0,0,0,0,0
8호선,석촌,0,0,3243,699,6074,3953,16678,8308,26658,22837,15158,19156,11286,12468,11927,11946,12597,13313,13109,14253,12017,13267,12879,14811,14011,15941,16417,20022,20685,30225,12321,23744,9385,14115,10169,13128,8799,11850,3664,7711,631,2711,0,131,0,0,0,0
8호선,단대오거리,11,0,9411,1742,16085,5907,37250,11202,45332,18508,25156,10667,17215,7936,16516,8120,16596,9788,15828,10588,14071,11286,13605,15267,14414,18313,16899,22237,23016,36284,11965,31689,7928,21941,5885,19751,4534,19678,1863,12818,380,3776,0,160,0,0,0,0
9호선,양천향교,5,1,4438,978,9560,8277,26711,9181,27530,30265,16346,12498,12057,7768,11933,7568,13188,9016,13061,8985,11873,10020,12540,10640,15466,11853,19164,16164,27305,24583,11242,25840,7736,16565,7284,16531,4479,16250,2096,11029,438,3506,1,117,0,0,0,0
경춘선,별내,48,1,1158,1017,2513,2639,8880,3539,8138,6520,4914,4288,4068,3118,3499,3187,4082,3552,3691,3036,3647,3607,4267,4095,5144,4023,6176,5688,5801,6613,3321,8041,2890,4525,2737,2972,2389,3075,1305,2038,29,384,0,0,0,0,0,0
경춘선,마석,33,0,1553,589,7201,3344,16575,6340,11327,8494,9721,5246,8100,5044,6720,4416,7428,5063,6154,5651,5846,5933,5530,7119,7741,5549,6895,9197,8114,9166,3914,13531,3257,8515,2694,5959,1951,6185,818,2746,41,1194,0,1,0,0,0,0
경강선,세종대왕릉,0,0,233,20,535,70,1076,504,932,567,801,487,794,372,624,537,591,545,574,435,560,662,591,657,604,653,691,673,716,790,362,1155,216,552,135,597,53,311,12,428,1,128,0,0,0,0,0,0
6호선,합정,12,0,4894,1716,8004,9039,16734,16912,26110,45184,18845,26146,15020,19491,16875,18839,19316,22090,21660,22861,22800,22809,24871,21307,28162,25709,35393,31316,53522,46275,35089,33071,30164,18805,35700,14868,33132,15076,18196,10548,2930,3092,0,1,0,0,0,0
2호선,대림(구로구청),636,20,40283,4490,34323,13086,74690,24868,105087,64272,77801,43369,46538,37338,38879,37908,40878,37345,40777,39382,37030,38388,37940,44825,41434,50761,50291,73244,67560,85178,39143,68937,29258,49992,23695,62576,17571,64411,8963,33100,1220,8365,1,157,0,0,0,0
경인선,부천,2492,19,38649,6285,47409,16820,117009,23319,121908,49909,72686,45744,56845,44922,56911,48600,59742,58513,59618,64776,57359,61952,59824,65403,66624,74819,72153,96826,75524,144335,55599,133363,47719,77647,46495,69305,41579,61227,21898,43001,1819,8613,0,0,0,0,0,0
경부선,군포,139,2,6056,2527,9050,7861,19686,25951,17633,45982,11527,9021,8700,5763,8109,5253,8932,5767,7889,5910,7058,5948,7363,7427,9478,8779,19716,10877,35069,16270,13874,14476,10455,9006,8442,8720,4495,7081,1769,5037,116,849,0,0,0,0,0,0
경부선,오산,557,3,6342,1888,13681,10140,22937,18114,22314,20695,18594,14250,19231,11152,18875,11381,18561,13215,17310,13472,16044,13500,17245,17270,19330,19995,25864,23249,27717,25384,14990,29146,13736,19251,10804,18461,8193,16508,3211,9466,105,537,0,0,0,0,0,0
경부선,명학,204,1,7657,2306,10920,9287,27581,22480,25085,55154,13428,14535,10918,9266,10090,8081,11264,7981,10789,8501,9865,8326,10572,8344,13730,10847,22840,13385,39500,22231,13803,20008,11156,12553,9278,12271,6042,10669,2439,8424,87,1200,0,0,0,0,0,0
경부선,병점,3185,12,7932,4897,24845,12222,49124,20570,39723,26951,29416,16954,25269,13463,24550,13633,24744,15001,23382,16997,22139,18824,23196,21416,25755,25859,34087,33597,38298,44330,21687,45449,15592,33204,13613,31960,10107,29570,3519,18724,29,9845,0,5,0,0,0,0
경부선,신도림,489,2,2754,694,4004,2499,11165,7288,13404,16003,7001,6390,4562,4886,4335,4685,4809,4943,4883,5351,4884,5131,5388,5720,5813,6390,8272,8718,14605,14111,7262,10235,5663,6193,5413,5688,4225,4922,2246,3366,93,1978,0,0,0,0,0,0
경원선,월계,1169,13,5607,1792,8242,3647,19364,7121,20714,10068,14562,5726,11316,5907,10305,5833,10224,6811,9329,6688,7744,7636,9034,8745,10919,10179,9681,12170,9717,17446,5797,16621,4403,11174,3430,9348,2585,8745,1213,6173,91,1578,0,0,0,0,0,0
경부선,영등포,4313,33,22120,7941,18968,29092,42122,69708,63796,139294,46583,103684,45290,86156,51295,100254,61321,107410,67547,117145,79078,105294,96378,99734,118396,100117,138157,110458,185876,148944,123162,104610,129665,55762,108285,44875,85340,37382,39985,21463,1141,5515,0,1,0,0,0,0
경부선,노량진,602,1,5832,2119,8037,8549,19901,17948,29379,28339,16809,16580,13379,11168,13695,10988,15976,13640,18810,15706,16123,12923,16405,13979,18930,16387,23418,22540,30025,37982,19928,27381,18628,16906,22999,16123,27827,13604,9920,9487,542,2231,0,0,0,0,0,0
경부선,구로,12156,36,27405,5342,21028,13076,39950,34030,42041,83115,28950,49827,24416,31518,24442,27004,26782,26084,27489,26901,27112,26983,29488,27429,34336,30823,48760,42320,79194,52113,37467,39029,30392,24802,21126,25615,16311,22757,7853,16907,94,16857,0,1,0,0,0,0
경인선,온수(성공회대입구),413,5,5337,1585,9366,5650,23899,10121,24199,15296,16062,8284,12468,7083,12134,6995,14015,7489,12507,8227,10330,8394,10813,9880,14001,12063,14339,14669,13657,24064,7531,23013,5960,15019,6416,13760,4037,12577,2611,8856,261,1828,0,0,0,0,0,0
장항선,봉명,21,0,943,389,1659,1011,2455,3415,2634,3703,2943,3860,2699,1770,2955,2784,2549,1332,2148,2542,2368,1701,2482,2177,2817,1800,3395,1404,2107,2742,1348,1991,1124,1411,722,1180,585,1193,385,765,75,501,0,0,0,0,0,0
7호선,남구로,17,0,21485,1742,17049,7359,32492,26688,38526,103228,27014,46255,18640,20730,16483,17755,16918,16696,17677,17506,16256,17039,17490,18559,19840,22377,32886,39429,80418,39173,39525,28039,21906,18847,17412,21492,11141,19693,5000,10600,754,2908,0,0,0,0,0,0
2호선,신도림,3357,15,41454,6231,54572,22139,143156,43284,152698,127950,98983,81223,71504,78785,71267,77568,81858,82288,86287,85607,86456,81699,90649,88304,99351,99063,117360,124728,160798,195482,100197,159134,84597,92890,85766,87019,68644,89140,33441,67631,3643,30236,17,3916,0,0,0,0
5호선,개롱,0,0,4053,918,8335,3093,28491,7724,23743,16894,14327,9659,11131,6618,10915,6392,12417,8205,11278,8489,9032,8597,9939,10085,11635,14395,13396,15261,15034,22757,7673,22345,5573,13280,4852,12020,4094,13538,1277,7690,162,3127,0,0,0,0,0,0
7호선,부평구청,61,1,8755,997,22496,5555,65200,11673,52642,12999,27354,7124,17218,6426,15545,6976,16238,7529,14497,9877,12887,9833,12474,12050,13741,14377,19663,17813,18128,35277,10964,37978,8113,25084,7021,21798,5482,20806,2413,13845,310,5069,2,1545,0,0,0,0
7호선,철산,4,0,11733,3672,30218,10169,89926,16603,98664,31898,50422,30071,35407,23284,32333,24242,33672,26768,32916,29694,29718,30916,31117,34171,33780,39752,39500,57047,42902,98886,28071,90755,24483,50235,26088,43686,21269,41402,9999,26845,1727,8830,1,0,0,0,0,0
7호선,부천종합운동장,3,0,3905,1137,6764,3135,20030,5575,23517,11267,11520,4870,7059,3590,6301,3317,6694,3473,5988,4122,5039,4267,5276,4866,6065,5870,8493,8348,10809,13475,5618,13268,3829,7994,3398,7318,2445,7509,938,4835,106,1770,0,1,0,0,0,0
7호선,숭실대입구(살피재),44,2,6303,1073,12894,5409,38628,7896,56483,17447,32971,20953,20877,13938,18970,12532,19453,16012,19958,17942,17569,17198,17576,19779,22269,22703,26543,28214,23701,45545,14555,40990,11152,25464,11048,24597,10152,24475,5704,17754,1191,5611,0,1,0,0,0,0
7호선,강남구청,10,0,1894,1582,4149,11911,7044,29251,9655,110876,9233,91947,9486,35833,11709,24079,13907,21170,16792,22573,20121,18819,25306,17765,26681,17927,38339,19112,85960,21282,52590,15732,33961,10203,32541,8001,25929,6410,10892,4633,1630,2199,0,0,0,0,0,0
8호선,암사,16,1,13906,1095,25001,8796,79762,8859,103875,17809,53417,14856,30515,12164,27240,13651,26888,17340,26014,16998,22331,20626,21255,26192,22736,30627,25478,40563,26092,69138,16045,58523,11941,35803,9371,35424,6544,32908,2979,20616,526,5288,1,974,0,0,0,0
5호선,애오개,5,0,2626,467,5838,3712,19238,8986,27646,31512,13579,13633,9952,9114,10301,7339,10554,7698,11001,9096,10671,8637,11096,10049,11930,10646,14912,13419,25632,23579,9652,16120,7481,10078,6300,9523,4830,9596,1816,6040,245,3283,1,437,0,0,0,0
중앙선,도농,964,4,7065,1239,18045,4756,49198,8598,41905,13431,22559,8667,17856,6411,16830,7313,15080,8077,13842,9218,12199,11031,11684,10873,14477,17827,16837,20155,14191,31566,7744,31527,5663,20210,4312,17839,3219,16367,1336,12246,233,4777,0,0,0,0,0,0
일산선,지축,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5호선,신정(은행정),29,0,11905,857,22116,4052,60681,8013,77592,13080,35897,9144,20508,7147,17137,7163,17141,8196,16314,9001,13623,10387,12498,12874,13592,16565,16065,21012,17425,34697,10200,30894,7071,20490,6470,19554,5571,19382,1812,13479,297,3641,0,0,0,0,0,0
2호선,문래,6,0,4005,2367,12794,11888,43835,33649,47637,110957,28140,57340,22293,24862,22155,22642,25771,23523,26564,23505,26089,24689,27661,23673,31518,25250,48318,33143,96166,53160,42355,42523,26305,24536,26137,22465,22081,20946,10176,13389,1671,4732,0,38,0,0,0,0
2호선,신촌,123,7,10907,3713,16464,17340,38619,41483,57280,89681,44530,115340,45679,81657,55091,78866,71014,84438,77864,96571,77505,86827,87972,80098,99917,85021,119730,105630,122548,144829,90815,112784,92845,61492,102192,49592,106493,45533,56486,34835,8949,10012,1,44,0,0,0,0
경부선,서울역,8,0,63,313,102,2190,8747,3411,18172,4071,15140,3665,14722,2458,18095,2094,15794,2390,12986,2244,6649,2146,19464,2468,14963,3375,17020,4317,16120,5685,16293,3636,12861,2246,11058,2067,11125,1338,6297,390,858,22,1,0,0,0,0,0
4호선,이촌(국립중앙박물관),92,19,1371,939,4889,8324,13937,14972,19954,28606,13776,24306,10272,23744,12251,19445,17641,19892,19207,23788,18869,21349,23415,19148,31701,17479,33869,17961,34345,24750,15433,18932,10901,11683,9556,10144,6090,9989,2374,5869,251,1961,0,1,0,0,0,0
4호선,남태령,26,0,498,131,993,1559,3265,4393,5319,5517,3669,1967,2658,1429,2638,1204,2685,1288,2764,1268,2645,1400,3009,1515,3032,1600,4156,1869,4718,2417,2033,2397,1430,1424,891,1525,498,1240,201,733,40,384,1,9,0,0,0,0
9호선,개화,12,0,3336,321,15419,4157,41344,4843,31556,7822,16283,4042,12345,3532,10227,3991,8453,4138,7286,4248,6662,4985,6831,6709,8175,7858,10492,9720,11255,16720,5400,20404,3451,11414,2756,8465,1340,8283,624,5227,203,1574,0,72,0,0,1,0
5호선,까치산,143,0,25995,1321,43999,10347,134808,12328,160479,23410,83138,20561,51759,20397,44873,21545,46838,25362,42839,29426,36058,32655,33737,43645,35470,54177,36777,69169,37043,118350,25265,112276,19061,71830,15983,67817,12670,61986,6253,39861,1077,11720,1,436,0,0,0,0
4호선,삼각지,3,0,749,687,2019,5367,5959,10765,8416,27264,5781,12112,4665,8736,5280,8360,6262,8215,7045,8131,6901,7318,6992,7655,8070,7813,12317,9745,25967,13514,10964,10036,7677,6430,7379,5527,5856,5545,2970,3927,341,1392,0,40,0,0,0,0
경인선,소사,1525,35,17877,3494,16975,9135,39111,9610,35763,13986,24113,10799,19197,10885,16846,11075,17761,11349,15798,12826,14043,12937,13962,14576,15463,17499,17199,23663,15981,30198,10678,30845,8209,19523,6269,18320,4637,18650,2457,12525,181,3847,0,0,0,0,0,0
2호선,서초,8,0,1461,5184,7674,22747,16088,52431,25639,128891,28421,105024,21479,46608,31850,38163,30824,29302,37983,32217,37061,31336,42325,24943,49868,26130,72126,26679,114164,30914,55009,21820,32308,12796,35719,11675,26780,12006,8908,6957,1338,1906,1,9,1,2,0,0
